J,KT,KQ,KP,eta,T,Q,P_mech
0.1,0.018061182147123853,0.07861374659770345,0.49394473756502955,0.0036565187911827965,895.8447379688247,13257.571747121732,1986699.753247908
0.18305084745762712,0.017436081188701148,0.09210731842695265,0.5787273498239405,0.005515014002539721,864.8393807479838,15533.15336475752,2327704.6917453366
0.26610169491525426,0.015616563174970148,0.1037167380445093,0.6516714845898549,0.006376823334883409,774.5902694238962,17490.987969814953,2621093.97908691
0.3491525423728814,0.012928808531851257,0.11404233413335203,0.7165491182231425,0.00629981428201592,641.2761355883785,19232.31613319791,2882038.9167047376
0.43220338983050854,0.00955226176450335,0.12355480154908838,0.7763177137247217,0.005318080268139618,473.7975270790256,20836.51673060292,3122434.744222443
0.5152542372881357,0.005417617154847311,0.13258794690681108,0.8330746399139825,0.0033507804238623764,268.7168415093177,22359.883544488966,3350717.3084039656
0.5983050847457627,0.00043333338648320275,0.14125728765415993,0.887545714320658,0.0002921151714663476,21.493578377371435,23821.897656936584,3569805.9267307143
0.6813559322033899,-0.005398462229490824,0.14987008690380657,0.9416615280197251,-0.0039061532784234773,-267.76674649632173,25274.37650367154,3787465.6476394567
0.764406779661017,-0.012173129030420685,0.15857744470567137,0.9963714706247576,-0.009339109594042506,-603.7940095883764,26742.801884499975,4007515.0199830895
0.8474576271186441,-0.02016312741138216,0.16714384739197025,1.0501957661186945,-0.016270677013384166,-1000.1023989095929,28187.45632654716,4224002.222789798
0.9305084745762713,-0.02938146336981892,0.1758029241692035,1.1046023500991464,-0.024750717449238496,-1457.3370192087657,29647.739503552733,4442831.4535694765
1.0135593220338985,-0.03969035744514548,0.18479722020862907,1.1611151788224887,-0.03464646102050044,-1968.6639321666723,31164.55469451096,4670132.231048099
1.0966101694915256,-0.05125653461288976,0.19392089144094823,1.2184408958569335,-0.04613144330637204,-2542.352789835875,32703.187964066332,4900702.53421303
1.1796610169491528,-0.06415538111825185,0.20315746510171492,1.2764759997709447,-0.05928948303477544,-3182.1427921495565,34260.861313891975,5134126.068987511
1.2627118644067798,-0.07845071372389284,0.21249865342448665,1.3351684169921816,-0.0741933719593963,-3891.199286234967,35836.17707929196,5370193.389768722
1.345762711864407,-0.09388855110457008,0.2217738899280663,1.393446446712089,-0.09067568505818059,-4656.924656282268,37400.370604465104,5604593.998701358
