J,KT,KQ,KP,eta,T,Q,P_mech
3.0067796610169495,-1.2149654243771453,0.21102399711786068,1.3259028781532496,-2.7552043117548712,-60262.964703871876,35587.48823499243,5332926.37926111
3.0898305084745767,-1.2729535320783945,0.21365271386085036,1.3424195925695392,-2.9299413395462253,-63139.20728454958,36030.80002626716,5399358.41094358
3.172881355932204,-1.331677459553418,0.21603746467648058,1.3574034238555917,-3.112747845832536,-66051.94693762595,36432.96893953644,5459625.0190371405
3.255932203389831,-1.3937236379802707,0.218954708356571,1.3757330064837983,-3.298510433448,-69129.47209638874,36924.93846225304,5533348.604926748
3.338983050847458,-1.4565782290424376,0.2217281233966184,1.393158887114135,-3.490980148775854,-72247.09497409119,37392.65244955522,5603437.402550308
3.4220338983050853,-1.5214021011773737,0.22494636762112472,1.4133797119404685,-3.6835745689554975,-75462.39529462387,37935.38327657573,5684767.771390723
3.505084745762712,-1.585233616171557,0.22706039785034476,1.4266625556156376,-3.8946688161416576,-78628.47414584809,38291.897355250716,5738192.821289983
3.5881355932203394,-1.6517946450657084,0.2297294207973004,1.4434325213804744,-4.10608952677793,-81929.93841340778,38742.00646142341,5805643.457592371
3.6711864406779666,-1.718698381849578,0.23218517711832254,1.458862493414734,-4.325056147198915,-85248.40118400917,39156.149878172226,5867704.492566045
3.754237288135594,-1.7881317512943211,0.23470471924408665,1.4746932434801552,-4.552181225816187,-88692.33514967286,39581.050254351336,5931377.50061092
3.8372881355932207,-1.8573638893755253,0.23698154654870948,1.4889989713475467,-4.786598616471721,-92126.28792713568,39965.018741457185,5988916.702595912
3.920338983050848,-1.9319363280638264,0.24025618253722364,1.5095741160769403,-5.017206653863099,-95825.12260208832,40517.25958281535,6071672.184835552
4.003389830508475,-2.003484818209799,0.24226855728780639,1.522218239542341,-5.269106977203665,-99373.96773773691,40856.6302882274,6122528.232199435
4.0864406779661016,-2.0799829180413956,0.24525605916358048,1.5409892674333763,-5.515759898779744,-103168.3162826168,41360.44828669299,6198027.359213456
4.169491525423729,-2.154107286579298,0.24727468702612074,1.5536726803599525,-5.780839291172359,-106844.92642745806,41700.87352879878,6249041.433086959
4.252542372881356,-2.2326556636619634,0.2500528511919786,1.5711284006278035,-6.043085218230524,-110740.9698709213,42169.388417710325,6319250.248995922
4.335593220338983,-2.309271602245009,0.25196999280299265,1.5831741566299096,-6.324043542958912,-114541.16328379232,42492.698825335065,6367699.596983799
4.418644067796611,-2.390083757215007,0.25465831443330744,1.6000653795984765,-6.60031118103768,-118549.49137683037,42946.06249817493,6435637.943020512
4.501694915254237,-2.4693503663687713,0.25663932961379643,1.6125124650738245,-6.893752593568048,-122481.15953280096,43280.14466604145,6485701.482039944
4.584745762711864,-2.55647869725304,0.260167760037663,1.6346822472704685,-7.170081460335783,-126802.7734844718,43875.18588368652,6574870.770565534
4.667796610169492,-2.6407617002679435,0.2626370216637219,1.650197075638904,-7.469737217903919,-130983.25758213844,44291.6068607634,6637273.106995318
4.750847457627119,-2.7228124675821674,0.2642968606601662,1.660626151633647,-7.789632047214632,-135053.02154033302,44571.525266085584,6679219.991190296
4.8338983050847455,-2.8148144137351654,0.26780833826980177,1.682689416156999,-8.086178288776381,-139616.36953564567,45163.70752889501,6767960.853984924
4.916949152542373,-2.901014226212602,0.2697994617134857,1.6952000137231344,-8.414428578112958,-143891.92845492208,45499.49437349232,6818279.845579309
5.0,-2.988190442509514,0.27163556714030523,1.7067366043633598,-8.754105451509188,-148215.91754984725,45809.13868488622,6864681.274798384
